cod_ibge;tiposeade;estadual;federal;municipal;particular;total_geral
3532702;Consultório Isolado;0;0;0;2;2
3532702;Diagnose e Terapia;0;0;0;0;0
3532702;Hospital;0;0;0;0;0
3532702;Outros;0;0;1;0;1
3532702;Pronto Atendimento;0;0;0;0;0
3532702;Unidade Básica de Saúde;0;0;1;0;1
3532702;Unidade de Saúde Mental ;0;0;0;0;0
3532702;Unidade Móvel;0;0;0;0;0
3532702;Vigilância em Saúde;0;0;0;0;0
3532801;Clínica;0;0;1;1;2
3532801;Consultório Isolado;0;0;0;1;1
3532801;Diagnose e Terapia;0;0;0;1;1
3532801;Hospital;0;0;0;0;0
3532801;Outros;0;0;1;0;1
3532801;Pronto Atendimento;0;0;0;0;0
3532801;Unidade Básica de Saúde;0;0;2;0;2
3532801;Unidade de Saúde Mental ;0;0;0;0;0
3532801;Unidade Móvel;0;0;0;0;0
3532801;Vigilância em Saúde;0;0;0;0;0
3532827;Clínica;0;0;0;0;0
3532827;Consultório Isolado;0;0;0;0;0
3532827;Diagnose e Terapia;0;0;0;0;0
3532827;Hospital;0;0;0;0;0
3532827;Outros;0;0;3;0;3
3532827;Pronto Atendimento;0;0;0;0;0
3532827;Unidade Básica de Saúde;0;0;5;0;5
3532827;Unidade de Saúde Mental ;0;0;0;0;0
3532827;Unidade Móvel;0;0;1;0;1
3532827;Vigilância em Saúde;0;0;1;0;1
3532843;Clínica;0;0;1;0;1
3532843;Consultório Isolado;0;0;0;0;0
3532843;Diagnose e Terapia;0;0;0;0;0
3532843;Hospital;0;0;0;0;0
3532843;Outros;0;0;1;0;1
3532843;Pronto Atendimento;0;0;0;0;0
3532843;Unidade Básica de Saúde;0;0;2;0;2
3532843;Unidade de Saúde Mental ;0;0;0;0;0
3532843;Unidade Móvel;0;0;0;0;0
3532843;Vigilância em Saúde;0;0;0;0;0
3532868;Clínica;0;0;0;0;0
3532868;Consultório Isolado;0;0;0;0;0
3532868;Diagnose e Terapia;0;0;0;0;0
3532868;Hospital;0;0;0;0;0
3532868;Outros;0;0;2;0;2
3532868;Pronto Atendimento;0;0;0;0;0
3532868;Unidade Básica de Saúde;0;0;1;0;1
3532868;Unidade de Saúde Mental ;0;0;0;0;0
3532868;Unidade Móvel;0;0;0;0;0
3532868;Vigilância em Saúde;0;0;1;0;1
3532900;Clínica;0;0;0;2;2
3532900;Consultório Isolado;0;0;0;12;12
3532900;Diagnose e Terapia;0;0;0;1;1
3532900;Hospital;0;0;0;1;1
3532900;Outros;0;0;1;0;1
3532900;Pronto Atendimento;0;0;1;0;1
3532900;Unidade Básica de Saúde;0;0;5;0;5
3532900;Unidade de Saúde Mental ;0;0;0;0;0
3532900;Unidade Móvel;0;0;0;0;0
3532900;Vigilância em Saúde;0;0;0;0;0
3533007;Clínica;0;0;0;8;8
3533007;Consultório Isolado;0;0;0;12;12
3533007;Diagnose e Terapia;0;0;0;1;1
3533007;Hospital;0;0;0;1;1
3533007;Outros;0;0;2;0;2
3533007;Pronto Atendimento;0;0;1;0;1
3533007;Unidade Básica de Saúde;0;0;8;0;8
3533007;Unidade de Saúde Mental ;0;0;1;0;1
3533007;Unidade Móvel;0;0;1;0;1
3533007;Vigilância em Saúde;0;0;0;0;0
3533106;Clínica;0;0;1;0;1
3533106;Consultório Isolado;0;0;0;0;0
3533106;Diagnose e Terapia;0;0;0;0;0
3533106;Hospital;0;0;0;0;0
3533106;Outros;0;0;2;0;2
3533106;Pronto Atendimento;0;0;0;0;0
3533106;Unidade Básica de Saúde;0;0;1;0;1
3533106;Unidade de Saúde Mental ;0;0;0;0;0
3533106;Unidade Móvel;0;0;0;0;0
3533106;Vigilância em Saúde;0;0;0;0;0
3533205;Clínica;0;0;1;0;1
3533205;Consultório Isolado;1;0;0;4;5
3533205;Diagnose e Terapia;0;0;0;1;1
3533205;Hospital;0;0;0;0;0
3533205;Outros;0;0;2;0;2
3533205;Pronto Atendimento;0;0;0;0;0
3533205;Unidade Básica de Saúde;0;0;2;0;2
3533205;Unidade de Saúde Mental ;0;0;0;0;0
3533205;Unidade Móvel;0;0;0;0;0
3533205;Vigilância em Saúde;0;0;0;0;0
3533254;Clínica;0;0;1;0;1
3533254;Consultório Isolado;0;0;0;0;0
3533254;Diagnose e Terapia;0;0;0;1;1
3533254;Hospital;0;0;0;0;0
3533254;Outros;0;0;1;0;1
3533254;Pronto Atendimento;0;0;1;0;1
3533254;Unidade Básica de Saúde;0;0;1;0;1
3533254;Unidade de Saúde Mental ;0;0;0;0;0
3533254;Unidade Móvel;0;0;0;0;0
3533254;Vigilância em Saúde;0;0;0;0;0
3533304;Clínica;0;0;0;0;0
3533304;Consultório Isolado;0;0;0;1;1
3533304;Diagnose e Terapia;0;0;0;1;1
3533304;Hospital;0;0;0;0;0
3533304;Outros;0;0;1;0;1
3533304;Pronto Atendimento;0;0;0;0;0
3533304;Unidade Básica de Saúde;0;0;1;0;1
3533304;Unidade de Saúde Mental ;0;0;0;0;0
3533304;Unidade Móvel;0;0;0;0;0
3533304;Vigilância em Saúde;0;0;0;0;0
3533403;Clínica;0;0;2;4;6
3533403;Consultório Isolado;0;0;0;74;74
3533403;Diagnose e Terapia;0;0;0;5;5
3533403;Hospital;0;0;2;0;2
3533403;Outros;0;0;3;0;3
3533403;Pronto Atendimento;0;0;0;0;0
3533403;Unidade Básica de Saúde;0;0;7;0;7
3533403;Unidade de Saúde Mental ;0;0;1;0;1
3533403;Unidade Móvel;0;0;0;0;0
3533403;Vigilância em Saúde;0;0;0;0;0
3533502;Clínica;0;0;2;26;28
3533502;Consultório Isolado;0;0;0;74;74
3533502;Diagnose e Terapia;0;0;2;6;8
3533502;Hospital;0;0;0;1;1
3533502;Outros;0;0;1;0;1
3533502;Pronto Atendimento;0;0;0;0;0
3533502;Unidade Básica de Saúde;0;0;9;0;9
3533502;Unidade de Saúde Mental ;0;0;1;0;1
3533502;Unidade Móvel;0;0;0;0;0
3533502;Vigilância em Saúde;0;0;0;0;0
3533601;Clínica;0;0;0;0;0
3533601;Consultório Isolado;0;0;0;12;12
3533601;Diagnose e Terapia;0;0;1;7;8
3533601;Hospital;0;0;0;1;1
3533601;Outros;0;0;1;0;1
3533601;Pronto Atendimento;0;0;0;1;1
3533601;Unidade Básica de Saúde;0;0;5;0;5
3533601;Unidade de Saúde Mental ;0;0;0;0;0
3533601;Unidade Móvel;0;0;0;0;0
3533601;Vigilância em Saúde;0;0;0;0;0
3533700;Clínica;0;0;0;0;0
3533700;Consultório Isolado;0;0;0;0;0
3533700;Diagnose e Terapia;0;0;0;0;0
3533700;Hospital;0;0;0;0;0
3533700;Outros;0;0;1;0;1
3533700;Pronto Atendimento;0;0;0;0;0
3533700;Unidade Básica de Saúde;0;0;3;0;3
3533700;Unidade de Saúde Mental ;0;0;0;0;0
3533700;Unidade Móvel;0;0;0;0;0
3533700;Vigilância em Saúde;0;0;0;0;0
3533809;Clínica;0;0;0;0;0
3533809;Consultório Isolado;0;0;0;0;0
3533809;Diagnose e Terapia;0;0;0;0;0
3533809;Hospital;0;0;0;0;0
3533809;Outros;0;0;1;0;1
3533809;Pronto Atendimento;0;0;0;0;0
3533809;Unidade Básica de Saúde;0;0;3;0;3
3533809;Unidade de Saúde Mental ;0;0;0;0;0
3533809;Unidade Móvel;0;0;0;0;0
3533809;Vigilância em Saúde;0;0;0;0;0
3533908;Clínica;0;0;4;26;30
3533908;Consultório Isolado;0;0;0;121;121
3533908;Diagnose e Terapia;0;0;3;14;17
3533908;Hospital;0;0;0;2;2
3533908;Outros;0;0;5;0;5
3533908;Pronto Atendimento;0;0;1;2;3
3533908;Unidade Básica de Saúde;0;0;9;0;9
3533908;Unidade de Saúde Mental ;0;0;1;0;1
3533908;Unidade Móvel;0;0;2;0;2
3533908;Vigilância em Saúde;0;0;0;0;0
3534005;Clínica;0;0;1;0;1
3534005;Consultório Isolado;0;0;0;1;1
3534005;Diagnose e Terapia;0;0;0;1;1
3534005;Hospital;0;0;0;0;0
3534005;Outros;0;0;2;0;2
3534005;Pronto Atendimento;0;0;0;0;0
3534005;Unidade Básica de Saúde;0;0;2;0;2
3534005;Unidade de Saúde Mental ;0;0;0;0;0
3534005;Unidade Móvel;0;0;0;0;0
3534005;Vigilância em Saúde;0;0;0;0;0
3534104;Clínica;0;0;0;0;0
3534104;Consultório Isolado;0;0;0;12;12
3534104;Diagnose e Terapia;0;0;0;0;0
3534104;Hospital;0;0;0;0;0
3534104;Outros;0;0;2;0;2
3534104;Pronto Atendimento;0;0;0;0;0
3534104;Unidade Básica de Saúde;0;0;3;0;3
3534104;Unidade de Saúde Mental ;0;0;0;0;0
3534104;Unidade Móvel;0;0;0;0;0
3534104;Vigilância em Saúde;0;0;0;0;0
3534203;Clínica;0;0;1;1;2
3534203;Consultório Isolado;0;0;0;9;9
3534203;Diagnose e Terapia;0;0;0;2;2
3534203;Hospital;0;0;0;0;0
3534203;Outros;0;0;1;0;1
3534203;Pronto Atendimento;0;0;0;0;0
3534203;Unidade Básica de Saúde;0;0;1;0;1
3534203;Unidade de Saúde Mental ;0;0;1;0;1
3534203;Unidade Móvel;0;0;1;0;1
3534203;Vigilância em Saúde;0;0;0;0;0
3534302;Clínica;0;0;7;46;53
3534302;Consultório Isolado;0;0;0;140;140
3534302;Diagnose e Terapia;0;0;2;9;11
3534302;Hospital;0;0;0;1;1
3534302;Outros;0;0;2;2;4
3534302;Pronto Atendimento;0;0;0;2;2
3534302;Unidade Básica de Saúde;0;0;9;1;10
3534302;Unidade de Saúde Mental ;0;0;2;0;2
3534302;Unidade Móvel;1;0;1;0;2
3534302;Vigilância em Saúde;0;0;1;0;1
3534401;Clínica;1;0;15;377;393
3534401;Consultório Isolado;0;0;3;655;658
3534401;Diagnose e Terapia;1;0;1;68;70
3534401;Hospital;1;0;3;8;12
3534401;Outros;2;0;9;11;22
3534401;Pronto Atendimento;0;0;10;4;14
3534401;Unidade Básica de Saúde;1;0;36;0;37
3534401;Unidade de Saúde Mental ;0;0;3;0;3
3534401;Unidade Móvel;0;0;12;1;13
3534401;Vigilância em Saúde;1;0;4;0;5
3534500;Clínica;0;0;0;0;0
3534500;Consultório Isolado;0;0;0;0;0
3534500;Diagnose e Terapia;0;0;0;0;0
3534500;Hospital;0;0;0;0;0
3534500;Outros;0;0;2;0;2
3534500;Pronto Atendimento;0;0;0;0;0
3534500;Unidade Básica de Saúde;0;0;1;0;1
3534500;Unidade de Saúde Mental ;0;0;0;0;0
3534500;Unidade Móvel;0;0;1;0;1
3534500;Vigilância em Saúde;0;0;0;0;0
3534609;Clínica;0;0;2;14;16
3534609;Consultório Isolado;0;0;0;43;43
3534609;Diagnose e Terapia;0;0;0;17;17
3534609;Hospital;0;0;0;1;1
3534609;Outros;0;0;3;3;6
3534609;Pronto Atendimento;0;0;0;0;0
3534609;Unidade Básica de Saúde;1;0;10;0;11
3534609;Unidade de Saúde Mental ;0;0;1;0;1
3534609;Unidade Móvel;0;0;1;0;1
3534609;Vigilância em Saúde;0;0;0;0;0
3534708;Clínica;0;0;4;16;20
3534708;Consultório Isolado;0;0;0;450;450
3534708;Diagnose e Terapia;0;0;2;60;62
3534708;Hospital;1;0;1;5;7
3534708;Outros;0;0;7;4;11
3534708;Pronto Atendimento;0;0;1;0;1
3534708;Unidade Básica de Saúde;0;0;20;0;20
3534708;Unidade de Saúde Mental ;0;0;2;0;2
3534708;Unidade Móvel;0;0;3;1;4
3534708;Vigilância em Saúde;0;0;2;0;2
3534757;Clínica;0;0;1;0;1
3534757;Consultório Isolado;0;0;0;24;24
3534757;Diagnose e Terapia;0;0;0;2;2
3534757;Hospital;0;0;1;0;1
3534757;Outros;0;0;1;0;1
3534757;Pronto Atendimento;0;0;0;0;0
3534757;Unidade Básica de Saúde;0;0;4;0;4
3534757;Unidade de Saúde Mental ;0;0;0;0;0
3534757;Unidade Móvel;0;0;0;0;0
3534757;Vigilância em Saúde;0;0;1;0;1
3534807;Clínica;0;0;0;1;1
3534807;Consultório Isolado;0;0;0;2;2
3534807;Diagnose e Terapia;0;0;2;1;3
3534807;Hospital;0;0;0;0;0
3534807;Outros;0;0;1;0;1
3534807;Pronto Atendimento;0;0;0;0;0
3534807;Unidade Básica de Saúde;0;0;3;0;3
3534807;Unidade de Saúde Mental ;0;0;0;0;0
3534807;Unidade Móvel;0;0;0;0;0
3534807;Vigilância em Saúde;0;0;0;0;0
3534906;Clínica;0;0;0;0;0
3534906;Consultório Isolado;0;0;0;19;19
3534906;Diagnose e Terapia;0;0;0;2;2
3534906;Hospital;0;0;0;1;1
3534906;Outros;0;0;3;0;3
3534906;Pronto Atendimento;0;0;1;0;1
3534906;Unidade Básica de Saúde;4;0;4;0;8
3534906;Unidade de Saúde Mental ;0;0;1;0;1
3534906;Unidade Móvel;0;0;0;0;0
3534906;Vigilância em Saúde;0;0;1;0;1
3535002;Clínica;0;0;0;1;1
3535002;Consultório Isolado;0;0;0;12;12
3535002;Diagnose e Terapia;0;0;0;5;5
3535002;Hospital;0;0;0;0;0
3535002;Outros;0;0;1;0;1
3535002;Pronto Atendimento;0;0;0;0;0
3535002;Unidade Básica de Saúde;0;0;4;0;4
3535002;Unidade de Saúde Mental ;0;0;0;0;0
3535002;Unidade Móvel;0;0;1;0;1
3535002;Vigilância em Saúde;0;0;0;0;0
3535101;Clínica;0;0;1;1;2
3535101;Consultório Isolado;0;0;0;11;11
3535101;Diagnose e Terapia;0;0;0;6;6
3535101;Hospital;0;0;0;0;0
3535101;Outros;0;0;2;0;2
3535101;Pronto Atendimento;0;0;0;0;0
3535101;Unidade Básica de Saúde;0;0;3;0;3
3535101;Unidade de Saúde Mental ;0;0;0;0;0
3535101;Unidade Móvel;0;0;0;0;0
3535101;Vigilância em Saúde;0;0;0;0;0
3535200;Clínica;0;0;0;1;1
3535200;Consultório Isolado;0;0;0;7;7
3535200;Diagnose e Terapia;0;0;0;1;1
3535200;Hospital;0;0;0;1;1
3535200;Outros;0;0;1;0;1
3535200;Pronto Atendimento;0;0;0;0;0
3535200;Unidade Básica de Saúde;0;0;7;0;7
3535200;Unidade de Saúde Mental ;0;0;0;0;0
3535200;Unidade Móvel;0;0;1;0;1
3535200;Vigilância em Saúde;0;0;0;0;0
3535309;Clínica;0;0;1;3;4
3535309;Consultório Isolado;0;0;0;38;38
3535309;Diagnose e Terapia;0;0;0;6;6
3535309;Hospital;0;0;0;1;1
3535309;Outros;0;0;5;0;5
3535309;Pronto Atendimento;0;0;0;0;0
3535309;Unidade Básica de Saúde;0;0;6;0;6
3535309;Unidade de Saúde Mental ;0;0;0;0;0
3535309;Unidade Móvel;0;0;1;0;1
3535309;Vigilância em Saúde;0;0;1;0;1
3535408;Clínica;0;0;1;1;2
3535408;Consultório Isolado;0;0;1;6;7
3535408;Diagnose e Terapia;0;0;1;2;3
3535408;Hospital;0;0;0;1;1
3535408;Outros;0;0;1;0;1
3535408;Pronto Atendimento;0;0;1;0;1
3535408;Unidade Básica de Saúde;0;0;5;0;5
3535408;Unidade de Saúde Mental ;0;0;1;0;1
3535408;Unidade Móvel;0;0;0;0;0
3535408;Vigilância em Saúde;0;0;0;0;0
3535507;Clínica;0;0;3;6;9
3535507;Consultório Isolado;0;0;0;99;99
3535507;Diagnose e Terapia;0;0;0;11;11
3535507;Hospital;0;0;0;1;1
3535507;Outros;0;0;6;0;6
3535507;Pronto Atendimento;0;0;0;0;0
3535507;Unidade Básica de Saúde;1;0;14;0;15
3535507;Unidade de Saúde Mental ;0;0;1;0;1
3535507;Unidade Móvel;0;0;2;0;2
3535507;Vigilância em Saúde;0;0;0;0;0
3535606;Clínica;0;0;0;0;0
3535606;Consultório Isolado;0;0;0;7;7
3535606;Diagnose e Terapia;0;0;0;1;1
3535606;Hospital;0;0;0;1;1
3535606;Outros;0;0;1;0;1
3535606;Pronto Atendimento;0;0;1;0;1
3535606;Unidade Básica de Saúde;0;0;9;0;9
3535606;Unidade de Saúde Mental ;0;0;1;0;1
3535606;Unidade Móvel;0;0;1;1;2
3535606;Vigilância em Saúde;0;0;0;0;0
3535705;Clínica;0;0;0;0;0
3535705;Consultório Isolado;0;0;0;5;5
3535705;Diagnose e Terapia;0;0;0;3;3
3535705;Hospital;0;0;0;0;0
3535705;Outros;0;0;2;0;2
3535705;Pronto Atendimento;0;0;0;0;0
3535705;Unidade Básica de Saúde;0;0;3;0;3
3535705;Unidade de Saúde Mental ;0;0;0;0;0
3535705;Unidade Móvel;0;0;0;0;0
3535705;Vigilância em Saúde;0;0;0;0;0
3535804;Clínica;0;0;0;1;1
3535804;Consultório Isolado;0;0;0;25;25
3535804;Diagnose e Terapia;0;0;0;4;4
3535804;Hospital;0;0;1;0;1
3535804;Outros;0;0;1;13;14
3535804;Pronto Atendimento;0;0;0;0;0
3535804;Unidade Básica de Saúde;0;0;6;0;6
3535804;Unidade de Saúde Mental ;0;0;1;0;1
3535804;Unidade Móvel;0;0;1;0;1
3535804;Vigilância em Saúde;0;0;1;0;1
3535903;Clínica;0;0;0;0;0
3535903;Consultório Isolado;0;0;0;1;1
3535903;Diagnose e Terapia;0;0;0;0;0
3535903;Hospital;0;0;0;1;1
3535903;Outros;0;0;1;0;1
3535903;Pronto Atendimento;0;0;0;0;0
3535903;Unidade Básica de Saúde;0;0;1;0;1
3535903;Unidade de Saúde Mental ;0;0;0;0;0
3535903;Unidade Móvel;0;0;0;0;0
3535903;Vigilância em Saúde;0;0;0;0;0
3536000;Clínica;0;0;0;0;0
3536000;Consultório Isolado;0;0;0;2;2
3536000;Diagnose e Terapia;0;0;0;0;0
3536000;Hospital;0;0;0;1;1
3536000;Outros;0;0;3;0;3
3536000;Pronto Atendimento;0;0;0;0;0
3536000;Unidade Básica de Saúde;0;0;4;0;4
3536000;Unidade de Saúde Mental ;0;0;0;0;0
3536000;Unidade Móvel;0;0;0;0;0
3536000;Vigilância em Saúde;0;0;1;0;1
3536109;Clínica;0;0;0;0;0
3536109;Consultório Isolado;0;0;0;1;1
3536109;Diagnose e Terapia;0;0;0;0;0
3536109;Hospital;0;0;0;0;0
3536109;Outros;0;0;1;0;1
3536109;Pronto Atendimento;0;0;0;0;0
3536109;Unidade Básica de Saúde;0;0;1;0;1
3536109;Unidade de Saúde Mental ;0;0;0;0;0
3536109;Unidade Móvel;0;0;1;0;1
3536109;Vigilância em Saúde;0;0;1;0;1
3536208;Clínica;2;0;1;2;5
3536208;Consultório Isolado;0;0;0;9;9
3536208;Diagnose e Terapia;0;0;0;6;6
3536208;Hospital;0;0;1;0;1
3536208;Outros;0;0;1;0;1
3536208;Pronto Atendimento;0;0;0;0;0
3536208;Unidade Básica de Saúde;0;0;9;0;9
3536208;Unidade de Saúde Mental ;0;0;1;0;1
3536208;Unidade Móvel;0;0;1;0;1
3536208;Vigilância em Saúde;0;0;0;0;0
3536257;Clínica;0;0;0;0;0
3536257;Consultório Isolado;0;0;0;0;0
3536257;Diagnose e Terapia;0;0;0;0;0
3536257;Hospital;0;0;0;0;0
3536257;Outros;0;0;1;0;1
3536257;Pronto Atendimento;0;0;0;0;0
3536257;Unidade Básica de Saúde;0;0;1;0;1
3536257;Unidade de Saúde Mental ;0;0;0;0;0
3536257;Unidade Móvel;0;0;0;0;0
3536257;Vigilância em Saúde;0;0;0;0;0
3536307;Clínica;0;0;1;1;2
3536307;Consultório Isolado;0;0;1;3;4
3536307;Diagnose e Terapia;0;0;1;2;3
3536307;Hospital;0;0;0;1;1
3536307;Outros;0;0;1;0;1
3536307;Pronto Atendimento;0;0;0;0;0
3536307;Unidade Básica de Saúde;0;0;6;0;6
3536307;Unidade de Saúde Mental ;0;0;1;0;1
3536307;Unidade Móvel;0;0;1;0;1
3536307;Vigilância em Saúde;0;0;0;0;0
3536406;Clínica;0;0;0;0;0
3536406;Consultório Isolado;0;0;0;0;0
3536406;Diagnose e Terapia;0;0;1;1;2
3536406;Hospital;0;0;0;0;0
3536406;Outros;0;0;1;0;1
3536406;Pronto Atendimento;0;0;0;0;0
3536406;Unidade Básica de Saúde;0;0;3;0;3
3536406;Unidade de Saúde Mental ;0;0;0;0;0
3536406;Unidade Móvel;0;0;0;0;0
3536406;Vigilância em Saúde;0;0;1;0;1
3536505;Clínica;0;0;8;42;50
3536505;Consultório Isolado;0;0;0;121;121
3536505;Diagnose e Terapia;0;0;0;17;17
3536505;Hospital;0;0;1;0;1
3536505;Outros;0;0;5;0;5
3536505;Pronto Atendimento;0;0;0;2;2
3536505;Unidade Básica de Saúde;0;0;12;0;12
3536505;Unidade de Saúde Mental ;0;0;2;0;2
3536505;Unidade Móvel;0;0;1;1;2
3536505;Vigilância em Saúde;0;0;2;0;2
3536570;Clínica;0;0;0;0;0
3536570;Consultório Isolado;0;0;0;0;0
3536570;Diagnose e Terapia;0;0;0;0;0
3536570;Hospital;0;0;0;0;0
3536570;Outros;0;0;2;0;2
3536570;Pronto Atendimento;0;0;0;0;0
3536570;Unidade Básica de Saúde;0;0;1;0;1
3536570;Unidade de Saúde Mental ;0;0;0;0;0
3536570;Unidade Móvel;0;0;0;0;0
3536570;Vigilância em Saúde;0;0;0;0;0
3536604;Clínica;0;0;0;1;1
3536604;Consultório Isolado;0;0;0;0;0
3536604;Diagnose e Terapia;0;0;1;1;2
3536604;Hospital;0;0;0;1;1
3536604;Outros;0;0;1;0;1
3536604;Pronto Atendimento;0;0;0;0;0
3536604;Unidade Básica de Saúde;1;0;1;0;2
3536604;Unidade de Saúde Mental ;0;0;0;0;0
3536604;Unidade Móvel;0;0;1;0;1
3536604;Vigilância em Saúde;0;0;0;0;0
3536703;Clínica;0;0;4;1;5
3536703;Consultório Isolado;0;0;0;57;57
3536703;Diagnose e Terapia;0;0;0;9;9
3536703;Hospital;0;0;0;2;2
3536703;Outros;0;0;2;1;3
3536703;Pronto Atendimento;0;0;0;0;0
3536703;Unidade Básica de Saúde;0;0;13;0;13
3536703;Unidade de Saúde Mental ;0;0;1;0;1
3536703;Unidade Móvel;0;0;1;0;1
3536703;Vigilância em Saúde;0;0;0;0;0
3536802;Clínica;0;0;0;1;1
3536802;Consultório Isolado;0;0;0;0;0
3536802;Diagnose e Terapia;0;0;0;0;0
3536802;Hospital;0;0;0;0;0
3536802;Outros;0;0;2;0;2
3536802;Pronto Atendimento;0;0;0;0;0
3536802;Unidade Básica de Saúde;0;0;3;0;3
3536802;Unidade de Saúde Mental ;0;0;0;0;0
3536802;Unidade Móvel;0;0;1;0;1
3536802;Vigilância em Saúde;0;0;0;0;0
3536901;Clínica;0;0;0;0;0
3536901;Consultório Isolado;0;0;0;0;0
3536901;Diagnose e Terapia;0;0;0;0;0
3536901;Hospital;0;0;0;0;0
3536901;Outros;0;0;2;0;2
3536901;Pronto Atendimento;0;0;0;0;0
3536901;Unidade Básica de Saúde;0;0;3;0;3
3536901;Unidade de Saúde Mental ;0;0;0;0;0
3536901;Unidade Móvel;0;0;0;0;0
3536901;Vigilância em Saúde;0;0;0;0;0
3537008;Clínica;0;0;3;0;3
3537008;Consultório Isolado;0;0;0;10;10
3537008;Diagnose e Terapia;0;0;0;4;4
3537008;Hospital;0;0;0;1;1
3537008;Outros;0;0;1;1;2
3537008;Pronto Atendimento;0;0;0;0;0
3537008;Unidade Básica de Saúde;0;0;8;0;8
3537008;Unidade de Saúde Mental ;0;0;0;0;0
3537008;Unidade Móvel;0;0;1;0;1
3537008;Vigilância em Saúde;0;0;1;0;1
3537107;Clínica;0;0;1;9;10
3537107;Consultório Isolado;0;0;0;40;40
3537107;Diagnose e Terapia;0;0;0;15;15
3537107;Hospital;0;0;2;1;3
3537107;Outros;0;0;2;0;2
3537107;Pronto Atendimento;0;0;0;0;0
3537107;Unidade Básica de Saúde;0;0;10;0;10
3537107;Unidade de Saúde Mental ;0;0;1;0;1
3537107;Unidade Móvel;0;0;0;0;0
3537107;Vigilância em Saúde;0;0;0;0;0
3537156;Clínica;0;0;0;0;0
3537156;Consultório Isolado;0;0;0;3;3
3537156;Diagnose e Terapia;0;0;0;4;4
3537156;Hospital;0;0;0;0;0
3537156;Outros;0;0;3;0;3
3537156;Pronto Atendimento;0;0;0;0;0
3537156;Unidade Básica de Saúde;0;0;3;0;3
3537156;Unidade de Saúde Mental ;0;0;0;0;0
3537156;Unidade Móvel;0;0;0;0;0
3537156;Vigilância em Saúde;0;0;0;0;0
3537206;Clínica;0;0;0;2;2
3537206;Consultório Isolado;0;0;1;1;2
3537206;Diagnose e Terapia;0;0;0;0;0
3537206;Hospital;0;0;0;0;0
3537206;Outros;0;0;3;0;3
3537206;Pronto Atendimento;0;0;0;0;0
3537206;Unidade Básica de Saúde;0;0;7;0;7
3537206;Unidade de Saúde Mental ;0;0;0;0;0
3537206;Unidade Móvel;0;0;1;0;1
3537206;Vigilância em Saúde;0;0;1;0;1
3537305;Clínica;0;0;4;7;11
3537305;Consultório Isolado;0;0;0;217;217
3537305;Diagnose e Terapia;0;0;1;16;17
3537305;Hospital;0;0;1;4;5
3537305;Outros;0;0;4;10;14
3537305;Pronto Atendimento;0;0;1;1;2
3537305;Unidade Básica de Saúde;0;0;11;0;11
3537305;Unidade de Saúde Mental ;0;0;2;0;2
3537305;Unidade Móvel;0;0;0;0;0
3537305;Vigilância em Saúde;0;0;2;0;2
3537404;Clínica;0;0;1;7;8
3537404;Consultório Isolado;0;0;2;49;51
3537404;Diagnose e Terapia;0;0;2;4;6
3537404;Hospital;0;0;0;1;1
3537404;Outros;0;0;5;0;5
3537404;Pronto Atendimento;0;0;0;0;0
3537404;Unidade Básica de Saúde;0;0;8;0;8
3537404;Unidade de Saúde Mental ;0;0;1;0;1
3537404;Unidade Móvel;0;0;0;0;0
3537404;Vigilância em Saúde;0;0;2;0;2
3537503;Clínica;0;0;1;0;1
3537503;Consultório Isolado;0;0;0;5;5
3537503;Diagnose e Terapia;0;0;0;1;1
3537503;Hospital;0;0;0;0;0
3537503;Outros;0;0;3;0;3
3537503;Pronto Atendimento;0;0;0;0;0
3537503;Unidade Básica de Saúde;0;0;3;0;3
3537503;Unidade de Saúde Mental ;0;0;0;0;0
3537503;Unidade Móvel;0;0;0;0;0
3537503;Vigilância em Saúde;0;0;0;0;0
3537602;Clínica;0;0;5;18;23
3537602;Consultório Isolado;0;0;1;25;26
3537602;Diagnose e Terapia;0;0;0;7;7
3537602;Hospital;0;0;2;0;2
3537602;Outros;0;0;4;1;5
3537602;Pronto Atendimento;0;0;1;0;1
3537602;Unidade Básica de Saúde;0;0;16;0;16
3537602;Unidade de Saúde Mental ;0;0;1;0;1
3537602;Unidade Móvel;0;0;4;0;4
3537602;Vigilância em Saúde;0;0;2;0;2
3537701;Clínica;0;0;0;0;0
3537701;Consultório Isolado;0;0;0;1;1
3537701;Diagnose e Terapia;0;0;0;0;0
3537701;Hospital;0;0;0;0;0
3537701;Outros;0;0;2;0;2
3537701;Pronto Atendimento;0;0;0;0;0
3537701;Unidade Básica de Saúde;0;0;1;0;1
3537701;Unidade de Saúde Mental ;0;0;0;0;0
3537701;Unidade Móvel;0;0;0;0;0
3537701;Vigilância em Saúde;0;0;1;0;1
3537800;Clínica;0;0;2;13;15
3537800;Consultório Isolado;0;0;4;37;41
3537800;Diagnose e Terapia;0;0;0;4;4
3537800;Hospital;0;0;0;2;2
3537800;Outros;0;0;2;0;2
3537800;Pronto Atendimento;0;0;0;0;0
3537800;Unidade Básica de Saúde;0;0;9;0;9
3537800;Unidade de Saúde Mental ;0;0;1;0;1
3537800;Unidade Móvel;0;0;1;0;1
3537800;Vigilância em Saúde;0;0;0;0;0
3537909;Clínica;0;0;1;2;3
3537909;Consultório Isolado;0;0;0;11;11
3537909;Diagnose e Terapia;0;0;0;7;7
3537909;Hospital;0;0;0;1;1
3537909;Outros;0;0;2;1;3
